sequence_id,frame_index,timestamp_ms,ground_truth_label,model_label,model_confidence,top2_margin,proposal_label,proposal_state,controller_mode,expected_label,final_action,action_accepted,rejection_reason,cooldown_remaining,risk_cost,task_id,task_step
c6_validation_tarc:task_sort_virtual_item_01,164,5412,swipe_right,swipe_right,0.681471,0.52971,swipe_right,release_required,c6_validation_tarc,swipe_right,idle,False,release_required,0,1.0,sort_virtual_item,sort_move
c6_validation_tarc:task_sort_virtual_item_01,165,5445,no_gesture,click_2f,0.479093,0.181084,click_2f,rejected,c6_validation_tarc,,idle,False,low_confidence,0,2.0,sort_virtual_item,
c6_validation_tarc:task_sort_virtual_item_01,166,5478,no_gesture,click_2f,0.573389,0.335281,click_2f,rejected,c6_validation_tarc,,idle,False,low_confidence,0,2.0,sort_virtual_item,
c6_validation_tarc:task_sort_virtual_item_01,167,5511,no_gesture,click_2f,0.573338,0.335252,click_2f,rejected,c6_validation_tarc,,idle,False,low_confidence,0,2.0,sort_virtual_item,
c6_validation_tarc:task_sort_virtual_item_01,168,5544,no_gesture,click_2f,0.584854,0.341985,click_2f,candidate,c6_validation_tarc,,idle,False,not_ready,0,2.0,sort_virtual_item,
c6_validation_tarc:task_sort_virtual_item_01,169,5577,no_gesture,click_2f,0.580736,0.336195,click_2f,locked,c6_validation_tarc,,select_confirm,True,,0,2.0,sort_virtual_item,
c6_validation_tarc:task_sort_virtual_item_01,170,5610,no_gesture,click_2f,0.557735,0.287737,click_2f,locked,c6_validation_tarc,,idle,False,,0,2.0,sort_virtual_item,
c6_validation_tarc:task_sort_virtual_item_01,171,5643,no_gesture,click_2f,0.542211,0.259143,click_2f,locked,c6_validation_tarc,,idle,False,,0,2.0,sort_virtual_item,
c6_validation_tarc:task_sort_virtual_item_01,172,5676,no_gesture,click_2f,0.522851,0.204888,click_2f,locked,c6_validation_tarc,,idle,False,,0,2.0,sort_virtual_item,
c6_validation_tarc:task_sort_virtual_item_01,173,5709,no_gesture,click_2f,0.528592,0.227092,click_2f,release_required,c6_validation_tarc,,idle,False,release_required,118,2.0,sort_virtual_item,
c6_validation_tarc:task_sort_virtual_item_01,174,5742,no_gesture,click_2f,0.538985,0.254784,click_2f,release_required,c6_validation_tarc,,idle,False,release_required,85,2.0,sort_virtual_item,
c6_validation_tarc:task_sort_virtual_item_01,175,5775,no_gesture,click_2f,0.570847,0.323787,click_2f,release_required,c6_validation_tarc,,idle,False,release_required,52,2.0,sort_virtual_item,
c6_validation_tarc:task_sort_virtual_item_01,176,5808,no_gesture,click_2f,0.576395,0.337039,click_2f,release_required,c6_validation_tarc,,idle,False,release_required,19,2.0,sort_virtual_item,
c6_validation_tarc:task_sort_virtual_item_01,177,5841,no_gesture,click_2f,0.574621,0.336001,click_2f,release_required,c6_validation_tarc,,idle,False,release_required,0,2.0,sort_virtual_item,
c6_validation_tarc:task_sort_virtual_item_01,178,5874,no_gesture,click_2f,0.576485,0.337092,click_2f,release_required,c6_validation_tarc,,idle,False,release_required,0,2.0,sort_virtual_item,
c6_validation_tarc:task_sort_virtual_item_01,179,5907,no_gesture,click_2f,0.585111,0.342135,click_2f,release_required,c6_validation_tarc,,idle,False,release_required,0,2.0,sort_virtual_item,
c6_validation_tarc:task_sort_virtual_item_01,180,5940,no_gesture,click_2f,0.576171,0.336908,click_2f,release_required,c6_validation_tarc,,idle,False,release_required,0,2.0,sort_virtual_item,
c6_validation_tarc:task_sort_virtual_item_01,181,5973,no_gesture,click_2f,0.579935,0.339109,click_2f,release_required,c6_validation_tarc,,idle,False,release_required,0,2.0,sort_virtual_item,
c6_validation_tarc:task_sort_virtual_item_01,182,6006,no_gesture,click_2f,0.576353,0.337014,click_2f,release_required,c6_validation_tarc,,idle,False,release_required,0,2.0,sort_virtual_item,
c6_validation_tarc:task_sort_virtual_item_01,183,6039,click_2f,click_2f,0.576102,0.336867,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,184,6072,click_2f,click_2f,0.5778,0.33786,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,185,6105,click_2f,click_2f,0.5747,0.336048,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,186,6138,click_2f,click_2f,0.578192,0.338089,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,187,6171,click_2f,click_2f,0.577081,0.33744,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,188,6204,click_2f,click_2f,0.576237,0.336946,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,189,6237,click_2f,click_2f,0.574532,0.335949,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,190,6270,click_2f,click_2f,0.577184,0.3375,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,191,6303,click_2f,click_2f,0.573871,0.335563,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,192,6336,click_2f,click_2f,0.561319,0.328223,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,193,6369,click_2f,click_2f,0.561405,0.328273,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,194,6402,click_2f,click_2f,0.518736,0.2396,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,195,6435,click_2f,click_2f,0.505243,0.206493,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,196,6468,click_2f,click_2f,0.68684,0.489392,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,197,6501,click_2f,click_2f,0.69474,0.508599,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,198,6534,click_2f,click_2f,0.683437,0.489773,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,199,6567,click_2f,click_2f,0.694566,0.507594,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,200,6600,click_2f,click_2f,0.694619,0.502036,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,201,6633,click_2f,click_2f,0.697212,0.502078,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,202,6666,click_2f,click_2f,0.691763,0.492406,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,203,6699,click_2f,click_2f,0.68118,0.475813,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,204,6732,click_2f,click_2f,0.674255,0.463209,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,205,6765,click_2f,click_2f,0.677178,0.46431,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,206,6798,click_2f,click_2f,0.683205,0.481848,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,207,6831,click_2f,click_2f,0.686702,0.490438,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
c6_validation_tarc:task_sort_virtual_item_01,208,6864,click_2f,click_2f,0.689219,0.495605,click_2f,release_required,c6_validation_tarc,click_2f,idle,False,release_required,0,2.0,sort_virtual_item,sort_drop
landmark_controller:task_object_control_01,0,0,point_2f,no_gesture,1.0,1.0,no_gesture,idle,live_landmark_controller,,idle,False,idle,0,0.0,object_control,object_point
landmark_controller:task_object_control_01,1,33,point_2f,no_gesture,0.550945,0.274915,no_gesture,idle,live_landmark_controller,,idle,False,idle,0,0.0,object_control,object_point
landmark_controller:task_object_control_01,2,66,point_2f,no_gesture,0.533836,0.240649,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,3,99,point_2f,no_gesture,0.534273,0.244534,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,4,132,point_2f,no_gesture,0.51817,0.21416,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,5,165,point_2f,no_gesture,0.51791,0.220181,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,6,198,point_2f,no_gesture,0.518375,0.223421,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,7,231,point_2f,no_gesture,0.506183,0.202469,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,8,264,point_2f,no_gesture,0.505908,0.204745,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,9,297,point_2f,no_gesture,0.507744,0.216306,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,10,330,point_2f,no_gesture,0.501687,0.209593,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,11,363,point_2f,no_gesture,0.499478,0.206392,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,12,396,point_2f,no_gesture,0.493355,0.203659,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,13,429,point_2f,no_gesture,0.409835,0.05595,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,14,462,point_2f,no_gesture,0.405408,0.046331,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,15,495,point_2f,no_gesture,0.404685,0.038495,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,16,528,point_2f,no_gesture,0.407467,0.03876,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,17,561,point_2f,no_gesture,0.399949,0.038045,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,18,594,point_2f,no_gesture,0.404258,0.038455,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,19,627,point_2f,no_gesture,0.400789,0.038125,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,20,660,point_2f,no_gesture,0.401963,0.038236,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,21,693,point_2f,no_gesture,0.410333,0.039033,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,22,726,point_2f,click_2f,0.506312,0.187898,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,23,759,point_2f,click_2f,0.508473,0.1887,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,24,792,point_2f,click_2f,0.526225,0.217069,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,25,825,point_2f,click_2f,0.526182,0.217051,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,26,858,point_2f,click_2f,0.525211,0.216651,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,27,891,point_2f,click_2f,0.51935,0.214233,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,28,924,point_2f,click_2f,0.516914,0.213228,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,29,957,point_2f,click_2f,0.521097,0.214953,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,30,990,point_2f,click_2f,0.520795,0.214829,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,31,1023,point_2f,click_2f,0.512692,0.211486,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,32,1056,point_2f,click_2f,0.523887,0.211866,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,33,1089,point_2f,click_2f,0.494214,0.177197,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,34,1122,point_2f,click_2f,0.48651,0.159853,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,35,1155,point_2f,click_2f,0.478759,0.135183,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,36,1188,point_2f,click_2f,0.456096,0.107613,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,37,1221,point_2f,click_2f,0.445251,0.092805,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,38,1254,point_2f,click_2f,0.431523,0.064569,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,39,1287,point_2f,click_2f,0.428841,0.053434,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,40,1320,point_2f,click_2f,0.437844,0.068665,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,41,1353,point_2f,click_2f,0.450542,0.092684,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,42,1386,point_2f,click_2f,0.464679,0.106314,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,43,1419,point_2f,click_2f,0.475078,0.142217,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,44,1452,point_2f,click_2f,0.483966,0.147868,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,45,1485,point_2f,click_2f,0.499863,0.171615,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,46,1518,point_2f,click_2f,0.526386,0.21556,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,47,1551,point_2f,click_2f,0.54261,0.223828,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_point
landmark_controller:task_object_control_01,48,1584,no_gesture,click_2f,0.523592,0.215982,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
landmark_controller:task_object_control_01,49,1617,no_gesture,click_2f,0.529148,0.218274,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
landmark_controller:task_object_control_01,50,1650,no_gesture,click_2f,0.526784,0.2173,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
landmark_controller:task_object_control_01,51,1683,no_gesture,click_2f,0.528652,0.21807,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
landmark_controller:task_object_control_01,52,1716,no_gesture,click_2f,0.535535,0.220909,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
landmark_controller:task_object_control_01,53,1749,no_gesture,click_2f,0.535445,0.220872,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
landmark_controller:task_object_control_01,54,1782,no_gesture,click_2f,0.530362,0.218775,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
landmark_controller:task_object_control_01,55,1815,no_gesture,click_2f,0.528117,0.217849,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
landmark_controller:task_object_control_01,56,1848,no_gesture,click_2f,0.46367,0.091307,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
landmark_controller:task_object_control_01,57,1881,no_gesture,click_2f,0.462371,0.091051,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
landmark_controller:task_object_control_01,58,1914,no_gesture,click_2f,0.439779,0.086602,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
landmark_controller:task_object_control_01,59,1947,no_gesture,click_2f,0.444195,0.087472,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
landmark_controller:task_object_control_01,60,1980,no_gesture,click_2f,0.443037,0.087243,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
landmark_controller:task_object_control_01,61,2013,no_gesture,click_2f,0.456219,0.089839,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
landmark_controller:task_object_control_01,62,2046,no_gesture,click_2f,0.444086,0.08745,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
landmark_controller:task_object_control_01,63,2079,no_gesture,click_2f,0.443234,0.087282,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
landmark_controller:task_object_control_01,64,2112,no_gesture,click_2f,0.43513,0.082107,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
landmark_controller:task_object_control_01,65,2145,no_gesture,click_2f,0.464941,0.113756,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
landmark_controller:task_object_control_01,66,2178,click_2f,click_2f,0.461095,0.096696,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,67,2211,click_2f,click_2f,0.440592,0.079431,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,68,2244,click_2f,click_2f,0.48041,0.150726,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,69,2277,click_2f,click_2f,0.461994,0.126355,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,70,2310,click_2f,click_2f,0.467894,0.127621,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,71,2343,click_2f,click_2f,0.46735,0.115041,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,72,2376,click_2f,click_2f,0.458651,0.106839,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,73,2409,click_2f,click_2f,0.444673,0.096739,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,74,2442,click_2f,click_2f,0.448648,0.082091,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,75,2475,click_2f,click_2f,0.444374,0.077484,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,76,2508,click_2f,click_2f,0.429124,0.058829,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,77,2541,click_2f,click_2f,0.424336,0.047902,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,78,2574,click_2f,click_2f,0.504788,0.176405,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,79,2607,click_2f,click_2f,0.501162,0.179736,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,80,2640,click_2f,click_2f,0.501433,0.180796,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,81,2673,click_2f,click_2f,0.515139,0.209149,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,82,2706,click_2f,click_2f,0.51917,0.219967,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,83,2739,click_2f,click_2f,0.51571,0.212216,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,84,2772,click_2f,click_2f,0.519201,0.211175,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,85,2805,click_2f,click_2f,0.515308,0.210397,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,86,2838,click_2f,click_2f,0.519798,0.211927,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,87,2871,click_2f,click_2f,0.546562,0.252862,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,88,2904,click_2f,click_2f,0.540642,0.254388,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,89,2937,click_2f,click_2f,0.554878,0.275211,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,90,2970,click_2f,click_2f,0.553984,0.284036,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,91,3003,click_2f,click_2f,0.558605,0.290809,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,92,3036,click_2f,click_2f,0.555574,0.283598,click_2f,accepted,live_landmark_controller,,select_confirm,True,,0,2.0,object_control,object_select
landmark_controller:task_object_control_01,93,3069,click_2f,click_2f,0.543166,0.260353,click_2f,accepted,live_landmark_controller,,select_confirm,True,,0,2.0,object_control,object_select
landmark_controller:task_object_control_01,94,3102,click_2f,click_2f,0.739375,0.574557,click_2f,accepted,live_landmark_controller,,select_confirm,True,,0,2.0,object_control,object_select
landmark_controller:task_object_control_01,95,3135,click_2f,click_2f,0.736035,0.560723,click_2f,accepted,live_landmark_controller,,select_confirm,True,,0,2.0,object_control,object_select
landmark_controller:task_object_control_01,96,3168,click_2f,click_2f,0.725985,0.546788,click_2f,accepted,live_landmark_controller,,select_confirm,True,,0,2.0,object_control,object_select
landmark_controller:task_object_control_01,97,3201,click_2f,click_2f,0.72718,0.547073,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,98,3234,click_2f,click_2f,0.730653,0.552538,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,99,3267,click_2f,click_2f,0.726634,0.545493,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,100,3300,click_2f,click_2f,0.727765,0.548594,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,101,3333,click_2f,click_2f,0.72601,0.545752,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,102,3366,click_2f,click_2f,0.727003,0.545517,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,103,3399,click_2f,click_2f,0.723043,0.542993,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,104,3432,click_2f,click_2f,0.725712,0.547824,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,105,3465,click_2f,click_2f,0.72298,0.542448,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,106,3498,click_2f,click_2f,0.727423,0.546864,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,107,3531,click_2f,click_2f,0.723168,0.543287,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,108,3564,click_2f,click_2f,0.727791,0.546177,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,109,3597,click_2f,click_2f,0.724709,0.546114,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,110,3630,click_2f,click_2f,0.725547,0.545313,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,object_select
landmark_controller:task_object_control_01,111,3663,no_gesture,click_2f,0.725211,0.543912,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
landmark_controller:task_object_control_01,112,3696,no_gesture,click_2f,0.731059,0.555236,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
landmark_controller:task_object_control_01,113,3729,no_gesture,click_2f,0.736001,0.570203,point_2f,accepted,live_landmark_controller,,pointer_hover,True,,0,0.25,object_control,
